# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Feb 21 14:06:08 2018
#
# CONSTRAINT:  where (av_training_set like '%UNK%'
# CONSTRAINT:  and av_pred_class like '%PC%'
# CONSTRAINT:  )
# CONSTRAINT:  order by av_training_set desc, av_pred_class asc
#
# COLUMN kepid:          KepID
# COLUMN tce_plnt_num:   Planet Number
# COLUMN av_training_set: Autovetter Training Set Label
# COLUMN av_pred_class:  Autovetter Predicted Classification
#
rowid,kepid,tce_plnt_num,av_training_set,av_pred_class
17793,11193457,1,NTP,NTP
17794,11193457,2,UNK,NTP
17795,11194032,1,PC,PC
17796,11194055,1,AFP,AFP
17797,11241814,1,PC,PC
17798,11241912,1,PC,PC
17799,11242721,1,PC,PC
17800,11243547,1,AFP,AFP
17801,11288772,1,UNK,PC
17802,11289905,1,UNK,NTP
17803,11289905,2,NTP,NTP
17804,11304436,4,UNK,NTP
17805,11304958,1,PC,PC
17806,11304987,1,AFP,AFP
17807,11305366,1,NTP,NTP
17808,11305996,1,AFP,AFP
17809,11360805,1,PC,PC
17810,11360805,2,PC,PC
17811,11361283,1,PC,PC
17812,11361646,1,PC,PC
17813,11403216,1,AFP,AFP
17814,11403216,2,AFP,AFP
17815,11403339,1,PC,PC
17816,11403389,1,PC,PC
17817,11445913,1,UNK,NTP
17818,11445913,2,AFP,AFP
17819,11445913,3,AFP,AFP
17820,11445913,4,AFP,AFP
17821,11465651,1,PC,PC
17822,11465678,1,UNK,NTP
17823,11465950,1,PC,PC
17824,11465959,1,NTP,NTP
17825,11512246,1,PC,PC
17826,11512246,2,PC,PC
17827,11512246,3,PC,PC
17828,11551692,2,PC,PC
17829,11551692,3,PC,PC
17830,11553706,1,AFP,AFP
17831,11553706,2,AFP,AFP
17832,11600889,1,PC,PC
17833,11601357,1,UNK,PC
17834,11601425,1,AFP,PC
17835,11621223,1,PC,PC
17836,11621897,1,UNK,NTP
17837,11622535,1,AFP,AFP
17838,11622535,2,AFP,AFP
17839,11044372,2,UNK,NTP
17840,11044372,3,UNK,NTP
17841,11044372,4,UNK,NTP
17842,11044384,1,AFP,AFP
17843,11084474,1,UNK,NTP
17844,11086270,1,PC,PC
17845,11086270,2,PC,PC
17846,11125764,3,AFP,AFP
17847,11125797,1,PC,PC
17848,11125936,1,AFP,AFP
17849,11153476,1,PC,PC
17850,11153539,1,PC,PC
17851,11154043,1,AFP,AFP
17852,11194055,2,AFP,AFP
17853,11196937,1,AFP,AFP
17854,11196937,2,AFP,AFP
17855,11244137,1,PC,PC
17856,11244571,1,UNK,PC
17857,11244682,1,PC,PC
17858,11290515,1,PC,PC
17859,11290515,2,NTP,PC
17860,11293898,1,UNK,NTP
17861,11293898,2,UNK,NTP
17862,11306840,1,UNK,NTP
17863,11307947,1,UNK,NTP
17864,11308499,1,PC,PC
17865,11308499,2,PC,PC
17866,11361646,2,PC,PC
17867,11362162,1,NTP,NTP
17868,11389737,1,AFP,AFP
17869,11389737,2,UNK,NTP
17870,11403530,1,PC,PC
17871,11404033,1,UNK,NTP
17872,11404644,1,AFP,AFP
17873,11446254,1,AFP,NTP
17874,11446443,1,PC,AFP
17875,11446961,1,PC,PC
17876,11449844,1,AFP,PC
17877,11466960,1,AFP,AFP
17878,11467509,1,UNK,NTP
17879,11468301,1,NTP,NTP
17880,11512815,1,NTP,AFP
17881,11513155,1,AFP,AFP
17882,11513155,2,AFP,AFP
17883,11513441,1,UNK,AFP
17884,11554435,1,PC,PC
17885,11558882,1,AFP,AFP
17886,11559263,1,UNK,NTP
17887,11601584,1,PC,PC
17888,11601584,2,PC,PC
17889,11601584,3,PC,PC
17890,11601584,4,PC,PC
17891,11622600,1,PC,PC
17892,11622985,1,PC,PC
17893,11623629,1,PC,PC
17894,11623878,1,AFP,AFP
17895,11044384,2,AFP,AFP
17896,11044394,1,UNK,NTP
17897,11044394,2,NTP,NTP
17898,11086712,1,NTP,NTP
17899,11086712,2,NTP,NTP
17900,11087914,1,UNK,NTP
17901,11090405,1,AFP,AFP
17902,11125936,2,AFP,AFP
17903,11126381,1,PC,PC
17904,11127000,1,UNK,NTP
17905,11127190,1,NTP,NTP
17906,11154043,2,AFP,AFP
17907,11154043,3,AFP,AFP
17908,11154043,4,AFP,AFP
17909,11154043,5,AFP,AFP
17910,11196937,3,AFP,AFP
17911,11197126,1,AFP,AFP
17912,11197126,2,AFP,AFP
17913,11197654,1,NTP,NTP
17914,11244787,1,NTP,NTP
17915,11246161,1,PC,AFP
17916,11249624,1,AFP,AFP
17917,11249624,2,AFP,AFP
17918,11294394,1,AFP,AFP
17919,11294394,2,NTP,NTP
17920,11294394,3,AFP,AFP
17921,11309335,1,NTP,NTP
17922,11309335,2,NTP,NTP
17923,11336614,1,AFP,AFP
17924,11389737,3,AFP,AFP
17925,11389771,1,PC,PC
17926,11389771,2,PC,PC
17927,11404644,2,AFP,AFP
17928,11404698,1,AFP,AFP
17929,11404698,2,AFP,AFP
17930,11407569,1,UNK,NTP
17931,11450414,1,PC,PC
17932,11450414,2,PC,PC
17933,11450414,3,PC,PC
17934,11453592,1,PC,PC
17935,11469049,1,NTP,NTP
17936,11493431,1,PC,PC
17937,11493732,1,PC,PC
17938,11494130,1,AFP,AFP
17939,11513486,1,PC,PC
17940,11514977,1,UNK,NTP
17941,11515221,1,AFP,AFP
17942,11559304,1,NTP,PC
17943,11560037,1,AFP,AFP
17944,11560037,2,UNK,AFP
17945,11560037,3,AFP,AFP
17946,11560273,1,UNK,NTP
17947,11601597,1,UNK,NTP
17948,11602449,1,UNK,NTP
17949,11602449,2,AFP,AFP
17950,11602449,3,AFP,AFP
17951,11623878,2,AFP,AFP
17952,11624191,1,AFP,AFP
17953,11624191,2,AFP,AFP
17954,11624191,3,NTP,NTP
17955,11044547,1,AFP,AFP
17956,11044547,2,NTP,NTP
17957,11044547,3,AFP,AFP
17958,11044770,1,AFP,AFP
17959,11090405,2,AFP,AFP
17960,11090405,3,UNK,NTP
17961,11090556,1,PC,PC
17962,11127479,1,PC,PC
17963,11127641,1,UNK,NTP
17964,11127641,2,UNK,NTP
17965,11175316,1,UNK,NTP
17966,11176127,1,PC,PC
17967,11176127,2,PC,PC
17968,11176127,3,PC,PC
17969,11197654,2,NTP,NTP
17970,11197853,1,PC,PC
17971,11197934,1,AFP,AFP
17972,11249624,3,AFP,AFP
17973,11250587,1,PC,PC
17974,11250867,1,AFP,AFP
17975,11250867,2,AFP,AFP
17976,11294453,1,NTP,NTP
17977,11294931,1,NTP,NTP
17978,11294931,2,UNK,NTP
17979,11294931,3,UNK,NTP
17980,11336614,2,AFP,AFP
17981,11336883,1,PC,PC
17982,11337012,1,PC,PC
17983,11337141,1,PC,PC
17984,11389771,3,PC,PC
17985,11390595,1,NTP,NTP
17986,11390595,2,NTP,NTP
17987,11390941,1,AFP,AFP
17988,11407569,2,UNK,NTP
17989,11407811,1,NTP,NTP
17990,11407847,1,PC,PC
17991,11408237,1,UNK,NTP
17992,11453930,1,UNK,NTP
17993,11454304,1,UNK,NTP
17994,11454341,1,NTP,NTP
17995,11495305,1,UNK,NTP
17996,11495305,2,UNK,NTP
17997,11495458,1,PC,PC
17998,11515221,2,AFP,AFP
17999,11515221,3,AFP,AFP
18000,11516242,1,NTP,NTP
18001,11516930,1,AFP,AFP
18002,11560273,2,NTP,NTP
18003,11560382,1,AFP,AFP
18004,11560397,1,NTP,NTP
18005,11560431,1,AFP,AFP
18006,11602794,1,UNK,PC
18007,11605209,1,AFP,AFP
18008,11605209,2,AFP,AFP
18009,11605209,3,AFP,AFP
18010,11624249,1,PC,PC
18011,11624521,1,UNK,NTP
18012,11624521,2,UNK,NTP
18013,11649459,1,UNK,NTP
18014,11044770,2,AFP,AFP
18015,11044779,1,AFP,AFP
18016,11044779,2,AFP,AFP
18017,11090556,2,PC,PC
18018,11090561,1,AFP,AFP
18019,11090765,1,PC,PC
18020,11091029,1,UNK,NTP
18021,11129258,1,PC,PC
18022,11129738,1,PC,PC
18023,11129738,2,UNK,PC
18024,11133190,1,AFP,AFP
18025,11176166,1,PC,PC
18026,11176166,2,UNK,PC
18027,11177543,1,PC,PC
18028,11177676,1,PC,PC
18029,11197934,2,AFP,AFP
18030,11197934,3,UNK,NTP
18031,11198723,1,AFP,AFP
18032,11198723,2,AFP,AFP
18033,11199228,1,AFP,AFP
18034,11251058,1,AFP,PC
18035,11252617,1,AFP,AFP
18036,11252617,2,UNK,AFP
18037,11252617,3,AFP,AFP
18038,11295085,1,AFP,AFP
18039,11295085,2,AFP,AFP
18040,11295085,3,AFP,AFP
18041,11337372,1,PC,PC
18042,11337372,2,PC,PC
18043,11337566,1,PC,PC
18044,11390941,2,UNK,NTP
18045,11390941,3,AFP,AFP
18046,11391018,1,PC,PC
18047,11408935,1,AFP,AFP
18048,11408935,2,AFP,AFP
18049,11409698,1,AFP,AFP
18050,11454487,1,AFP,AFP
18051,11454487,2,AFP,AFP
18052,11454487,3,UNK,NTP
18053,11454525,1,NTP,NTP
18054,11495989,1,AFP,AFP
18055,11495989,2,AFP,AFP
18056,11496366,1,NTP,NTP
18057,11496490,1,AFP,AFP
18058,11517719,1,AFP,AFP
18059,11517719,2,AFP,AFP
18060,11517934,1,UNK,NTP
18061,11560447,1,AFP,AFP
18062,11560447,2,AFP,AFP
18063,11560897,1,PC,PC
18064,11560897,2,PC,PC
18065,11606351,1,UNK,NTP
18066,11606351,2,UNK,NTP
18067,11607008,1,UNK,NTP
18068,11650401,1,PC,PC
18069,11650543,1,UNK,PC
18070,11651105,1,UNK,NTP
18071,11045383,1,PC,PC
18072,11046025,1,PC,PC
18073,11046028,1,AFP,AFP
18074,11046028,2,AFP,AFP
18075,11092783,1,UNK,PC
18076,11093203,1,AFP,AFP
18077,11093203,2,AFP,AFP
18078,11093335,1,AFP,AFP
18079,11133190,2,AFP,AFP
18080,11133306,1,PC,PC
18081,11134079,1,UNK,AFP
18082,11134079,2,NTP,AFP
18083,11177707,1,PC,PC
18084,11177741,1,UNK,NTP
18085,11177941,1,NTP,NTP
18086,11179076,1,PC,PC
18087,11199228,2,AFP,AFP
18088,11199228,3,NTP,NTP
18089,11199725,1,UNK,AFP
18090,11199736,1,NTP,NTP
18091,11253711,1,PC,PC
18092,11253711,2,PC,PC
18093,11253827,1,PC,PC
18094,11253827,2,PC,PC
18095,11295349,1,AFP,AFP
18096,11295349,2,AFP,AFP
18097,11295426,1,PC,PC
18098,11295426,2,PC,PC
18099,11337833,1,PC,PC
18100,11338056,1,PC,PC
18101,11338250,1,UNK,NTP
18102,11338940,1,NTP,NTP
18103,11391181,1,AFP,AFP
18104,11391181,2,AFP,AFP
18105,11391636,1,NTP,AFP
18106,11391667,1,AFP,AFP
18107,11409698,2,AFP,AFP
18108,11409748,1,AFP,AFP
18109,11409748,2,UNK,NTP
18110,11409748,3,AFP,AFP
18111,11455181,1,PC,PC
18112,11455428,1,PC,PC
18113,11455484,1,AFP,AFP
18114,11455491,1,AFP,AFP
18115,11496490,2,AFP,AFP
18116,11496490,3,AFP,AFP
18117,11497012,1,UNK,NTP
18118,11517934,2,UNK,NTP
18119,11518142,1,PC,PC
18120,11518193,1,NTP,NTP
18121,11518201,1,PC,PC
18122,11564013,1,AFP,AFP
18123,11564882,1,AFP,AFP
18124,11564882,2,AFP,AFP
18125,11565544,1,PC,PC
18126,11607017,1,AFP,AFP
18127,11607017,2,AFP,AFP
18128,11607176,1,AFP,AFP
18129,11607176,2,AFP,AFP
18130,11651712,1,PC,PC
18131,11652870,1,UNK,NTP
18132,11653381,1,AFP,AFP
18133,11653381,2,AFP,AFP
18134,11046458,1,PC,PC
18135,11046569,1,UNK,NTP
18136,11046870,1,AFP,AFP
18137,11068630,1,UNK,PC
18138,11093335,2,AFP,AFP
18139,11093335,3,AFP,AFP
18140,11093538,1,AFP,AFP
18141,11134456,1,UNK,NTP
18142,11134682,1,NTP,NTP
18143,11134879,1,PC,PC
18144,11179734,1,UNK,NTP
18145,11181260,1,PC,PC
18146,11182260,1,AFP,AFP
18147,11199801,1,NTP,NTP
18148,11200405,1,AFP,AFP
18149,11200405,2,AFP,AFP
18150,11254382,1,PC,PC
18151,11255231,1,AFP,AFP
18152,11255761,1,AFP,AFP
18153,11259686,1,PC,PC
18154,11295582,1,UNK,NTP
18155,11295729,1,AFP,AFP
18156,11295729,2,AFP,AFP
18157,11340713,1,UNK,NTP
18158,11340713,2,NTP,NTP
18159,11341164,1,AFP,AFP
18160,11391755,1,PC,PC
18161,11391957,1,PC,PC
18162,11392017,1,AFP,AFP
18163,11392618,1,AFP,PC
18164,11410904,1,PC,PC
18165,11410915,1,UNK,NTP
18166,11411639,1,UNK,PC
18167,11455491,2,AFP,AFP
18168,11455507,1,AFP,AFP
18169,11455507,2,AFP,AFP
18170,11455795,1,AFP,AFP
18171,11497648,1,UNK,NTP
18172,11497958,1,PC,PC
18173,11497958,2,PC,PC
18174,11497958,3,PC,PC
18175,11519134,1,AFP,AFP
18176,11519180,1,AFP,AFP
18177,11519180,2,AFP,AFP
18178,11519180,3,AFP,AFP
18179,11565924,1,PC,PC
18180,11566064,1,PC,PC
18181,11566064,2,PC,PC
18182,11607193,1,AFP,AFP
18183,11607193,2,UNK,AFP
18184,11611275,1,PC,PC
18185,11611600,1,PC,PC
18186,11654113,1,UNK,NTP
18187,11654267,1,NTP,NTP
18188,11655826,1,PC,AFP
18189,11656246,1,PC,PC
18190,11069176,1,AFP,PC
18191,11069176,2,PC,PC
18192,11071200,1,PC,PC
18193,11093538,2,AFP,AFP
18194,11098013,1,PC,PC
18195,11098069,1,NTP,NTP
18196,11099031,1,UNK,NTP
18197,11135308,1,PC,PC
18198,11137061,1,UNK,AFP
18199,11137065,1,AFP,AFP
18200,11137180,1,PC,PC
18201,11182260,2,AFP,AFP
18202,11182608,1,UNK,NTP
18203,11182608,2,AFP,AFP
18204,11182608,3,AFP,AFP
18205,11200415,1,AFP,AFP
18206,11200767,1,AFP,AFP
18207,11200773,1,UNK,AFP
18208,11201483,1,UNK,NTP
18209,11206038,1,NTP,NTP
18210,11259967,1,NTP,NTP
18211,11259967,2,NTP,NTP
18212,11260307,1,AFP,AFP
18213,11295729,3,NTP,NTP
18214,11295805,1,AFP,AFP
18215,11295805,2,AFP,AFP
18216,11295805,3,AFP,AFP
18217,11341164,2,AFP,AFP
18218,11341314,1,AFP,AFP
18219,11342032,1,UNK,NTP
18220,11342416,1,PC,PC
18221,11393217,1,UNK,NTP
18222,11393634,1,NTP,NTP
18223,11394027,1,PC,PC
18224,11411670,1,AFP,AFP
18225,11411670,2,AFP,AFP
18226,11412250,1,NTP,NTP
18227,11413125,1,NTP,NTP
18228,11455795,2,AFP,AFP
18229,11455795,3,UNK,NTP
18230,11456154,1,NTP,NTP
18231,11456154,2,NTP,NTP
18232,11497958,4,PC,PC
18233,11497958,5,PC,PC
18234,11497977,1,PC,PC
18235,11498128,1,PC,PC
18236,11519187,1,PC,PC
18237,11519226,1,AFP,AFP
18238,11519226,2,AFP,AFP
18239,11566256,1,PC,PC
18240,11567149,1,AFP,NTP
18241,11567375,1,UNK,NTP
18242,11568224,1,AFP,AFP
18243,11611727,1,NTP,NTP
18244,11612274,1,NTP,NTP
18245,11612274,2,NTP,NTP
18246,11612280,1,PC,PC
18247,11656302,1,AFP,AFP
18248,11656302,2,AFP,AFP
18249,11656492,1,AFP,AFP
18250,11071200,2,PC,PC
18251,11071207,1,AFP,AFP
18252,11071207,2,AFP,AFP
18253,11071207,3,UNK,NTP
18254,11072016,1,PC,PC
18255,11099031,2,UNK,NTP
18256,11099351,1,AFP,AFP
18257,11099351,2,AFP,AFP
18258,11100331,1,NTP,NTP
18259,11137913,1,NTP,NTP
18260,11138155,1,PC,PC
18261,11139567,1,UNK,NTP
18262,11140501,1,UNK,NTP
18263,11182840,1,NTP,NTP
18264,11183259,1,AFP,AFP
18265,11183259,2,AFP,AFP
18266,11206038,2,AFP,AFP
18267,11206038,3,AFP,AFP
18268,11206101,1,UNK,NTP
18269,11228612,1,AFP,AFP
18270,11260307,2,AFP,AFP
18271,11260307,3,UNK,NTP
18272,11260307,4,AFP,AFP
18273,11282568,1,UNK,AFP
18274,11283615,1,PC,PC
18275,11295805,4,AFP,AFP
18276,11296045,1,AFP,AFP
18277,11296045,2,AFP,AFP
18278,11342573,1,AFP,AFP
18279,11342880,1,AFP,AFP
18280,11342880,2,AFP,AFP
18281,11348997,1,PC,PC
18282,11395310,1,NTP,NTP
18283,11395392,1,NTP,NTP
18284,11395392,2,AFP,AFP
18285,11395392,3,AFP,AFP
18286,11413125,2,NTP,NTP
18287,11413125,3,AFP,AFP
18288,11413125,4,AFP,AFP
18289,11413812,1,PC,PC
18290,11456279,1,UNK,NTP
18291,11456279,2,AFP,AFP
18292,11456279,3,AFP,AFP
18293,11456382,1,AFP,AFP
18294,11498764,1,NTP,NTP
18295,11499192,1,PC,PC
18296,11499228,1,PC,PC
18297,11499263,1,AFP,AFP
18298,11499757,1,AFP,AFP
18299,11519466,1,NTP,NTP
18300,11520114,1,PC,PC
18301,11520150,1,NTP,NTP
18302,11520274,1,UNK,NTP
18303,11568224,2,AFP,AFP
18304,11568331,1,AFP,AFP
18305,11568331,2,AFP,AFP
18306,11568624,1,UNK,NTP
18307,11612611,1,AFP,AFP
18308,11612611,2,AFP,AFP
18309,11614502,1,UNK,NTP
18310,11656492,2,AFP,AFP
18311,11656492,3,AFP,AFP
18312,11656721,1,PC,PC
18313,11656840,1,PC,AFP
18314,11656840,2,UNK,PC
18315,11073223,1,AFP,AFP
18316,11073223,2,AFP,AFP
18317,11073223,3,AFP,AFP
18318,11073351,1,PC,PC
18319,11073656,1,PC,PC
18320,11100383,1,PC,PC
18321,11100522,1,UNK,NTP
18322,11100522,2,AFP,AFP
18323,11140501,2,AFP,AFP
18324,11140501,3,AFP,AFP
18325,11144439,1,UNK,AFP
18326,11144554,1,UNK,NTP
18327,11183539,1,NTP,NTP
18328,11183539,2,UNK,NTP
18329,11186590,1,AFP,AFP
18330,11186590,2,AFP,AFP
18331,11228612,2,AFP,AFP
18332,11229003,1,NTP,NTP
18333,11229102,1,NTP,AFP
18334,11231162,1,UNK,NTP
18335,10723750,1,PC,PC
18336,10723750,2,PC,PC
18337,10724369,1,PC,PC
18338,10743597,2,AFP,PC
18339,10743597,3,AFP,AFP
18340,10743597,4,UNK,NTP
18341,10743600,1,UNK,AFP
18342,10789361,2,AFP,AFP
18343,10789864,1,AFP,AFP
18344,10789864,2,AFP,AFP
18345,10814711,1,AFP,AFP
18346,10814711,2,AFP,AFP
18347,10814863,1,UNK,NTP
18348,10814863,2,UNK,NTP
18349,10858832,1,PC,PC
18350,10859386,1,AFP,AFP
18351,10859386,2,AFP,AFP
18352,10859386,3,UNK,NTP
18353,10880041,2,AFP,AFP
18354,10880041,3,AFP,AFP
18355,10880507,1,PC,PC
18356,10880895,1,UNK,NTP
18357,10923648,1,AFP,AFP
18358,10923648,2,AFP,AFP
18359,10923649,1,NTP,NTP
18360,10924282,1,UNK,NTP
18361,10964422,1,UNK,NTP
18362,10964440,1,PC,PC
18363,10965008,1,PC,PC
18364,10965588,1,PC,PC
18365,10990885,1,UNK,NTP
18366,10990886,1,PC,PC
18367,10990917,1,PC,PC
18368,10990961,1,UNK,NTP
18369,11031512,1,AFP,AFP
18370,11031512,2,AFP,AFP
18371,11031728,1,AFP,AFP
18372,11031728,2,AFP,AFP
18373,10529091,1,UNK,NTP
18374,10531955,1,PC,PC
18375,10532030,1,NTP,NTP
18376,10532461,1,UNK,NTP
18377,10550397,1,UNK,NTP
18378,10550660,1,NTP,AFP
18379,10551346,1,AFP,AFP
18380,10551707,1,NTP,NTP
18381,10591855,1,PC,PC
18382,10592106,1,NTP,NTP
18383,10592163,1,AFP,AFP
18384,10614845,1,UNK,NTP
18385,10615125,1,NTP,NTP
18386,10615440,1,PC,PC
18387,10658802,1,AFP,AFP
18388,10658802,2,AFP,AFP
18389,10658802,3,AFP,AFP
18390,10659313,1,AFP,AFP
18391,10677186,1,AFP,AFP
18392,10677186,2,AFP,AFP
18393,10677193,1,UNK,NTP
18394,10724372,1,AFP,AFP
18395,10724379,1,AFP,AFP
18396,10724429,1,UNK,AFP
18397,10724450,1,AFP,AFP
18398,10744335,1,PC,PC
18399,10744342,1,NTP,NTP
18400,10744342,2,NTP,NTP
18401,10744575,1,UNK,NTP
18402,10790387,1,PC,PC
18403,10790660,1,NTP,NTP
18404,10790706,1,AFP,AFP
18405,10790706,2,AFP,AFP
18406,10814863,3,UNK,NTP
18407,10815466,1,NTP,NTP
18408,10815677,1,UNK,PC
18409,10859386,4,UNK,NTP
18410,10860098,1,UNK,NTP
18411,10862354,1,NTP,NTP
18412,10862354,2,AFP,AFP
18413,10862354,3,AFP,AFP
18414,10881457,1,PC,PC
18415,10881855,1,AFP,AFP
18416,10881855,2,AFP,AFP
18417,10924282,2,NTP,NTP
18418,10924282,3,UNK,NTP
18419,10924340,1,AFP,AFP
18420,10965740,1,AFP,AFP
18421,10965963,1,UNK,AFP
18422,10969616,1,UNK,NTP
18423,10971633,1,NTP,NTP
18424,10990961,2,UNK,NTP
18425,10991114,1,PC,PC
18426,10991360,1,UNK,NTP
18427,10991389,1,PC,PC
18428,10489265,2,UNK,NTP
18429,10489265,3,NTP,NTP
18430,10489345,1,PC,PC
18431,10489373,1,UNK,NTP
18432,10532771,1,AFP,AFP
18433,10532771,2,AFP,AFP
18434,10532771,3,UNK,NTP
18435,10533233,1,NTP,NTP
18436,10552016,1,UNK,NTP
18437,10552016,2,UNK,NTP
18438,10552151,1,PC,PC
18439,10552611,1,PC,PC
18440,10592163,2,AFP,AFP
18441,10592258,1,UNK,NTP
18442,10592818,1,NTP,NTP
18443,10592860,1,NTP,NTP
18444,10616415,1,AFP,AFP
18445,10616571,1,AFP,AFP
18446,10616571,2,AFP,AFP
18447,10616571,3,NTP,NTP
18448,10659313,2,AFP,AFP
18449,10659624,1,UNK,PC
18450,10659654,1,UNK,NTP
18451,10659654,2,UNK,NTP
18452,10677193,2,UNK,NTP
18453,10678547,1,NTP,NTP
18454,10678547,2,UNK,NTP
18455,10678817,1,AFP,AFP
18456,10724544,1,AFP,AFP
18457,10724551,1,AFP,AFP
18458,10724569,1,AFP,AFP
18459,10745159,1,AFP,AFP
18460,10745159,2,AFP,AFP
18461,10745365,1,PC,PC
18462,10747037,1,UNK,NTP
18463,10793114,1,NTP,NTP
18464,10793172,1,PC,PC
18465,10793172,2,PC,PC
18466,10793172,3,PC,PC
18467,10815916,1,AFP,AFP
18468,10815932,1,AFP,AFP
18469,10815932,2,AFP,AFP
18470,10815932,3,AFP,AFP
18471,10862759,1,NTP,NTP
18472,10862889,1,NTP,NTP
18473,10863608,1,PC,PC
18474,10864531,1,PC,PC
18475,10903251,1,AFP,AFP
18476,10903251,2,AFP,AFP
18477,10904004,1,PC,PC
18478,10904343,1,AFP,AFP
18479,10924340,2,AFP,AFP
18480,10924400,1,AFP,AFP
18481,10924400,2,AFP,AFP
18482,10924562,1,PC,PC
18483,10971674,1,AFP,AFP
18484,10971674,2,AFP,AFP
18485,10971944,1,NTP,NTP
18486,10972902,1,AFP,AFP
18487,10972902,2,AFP,AFP
18488,10991989,1,AFP,AFP
18489,10991989,2,AFP,AFP
18490,10992011,1,AFP,AFP
18491,10992733,1,AFP,AFP
18492,10992733,2,AFP,AFP
18493,10489521,1,AFP,AFP
18494,10489525,1,AFP,AFP
18495,10489525,2,AFP,AFP
18496,10489539,1,UNK,AFP
18497,10533491,1,UNK,NTP
18498,10533616,1,UNK,NTP
18499,10533906,1,NTP,NTP
18500,10534150,1,NTP,NTP
18501,10552611,2,PC,PC
18502,10552700,1,UNK,NTP
18503,10552700,2,NTP,NTP
18504,10593535,1,PC,PC
18505,10593626,1,PC,PC
18506,10593759,1,AFP,AFP
18507,10593761,1,NTP,NTP
18508,10616656,1,AFP,AFP
18509,10616679,1,PC,PC
18510,10616829,1,NTP,NTP
18511,10617017,1,PC,PC
18512,10661679,1,AFP,AFP
18513,10661718,1,AFP,AFP
18514,10661721,1,AFP,AFP
18515,10678817,2,AFP,AFP
18516,10678963,1,NTP,NTP
18517,10679246,1,UNK,NTP
18518,10679429,1,UNK,NTP
18519,10724619,1,AFP,AFP
18520,10724621,1,AFP,AFP
18521,10724635,1,AFP,AFP
18522,10727668,1,AFP,AFP
18523,10747439,1,AFP,AFP
18524,10747445,1,AFP,AFP
18525,10747445,2,AFP,AFP
18526,10747501,1,PC,PC
18527,10793576,1,PC,PC
18528,10794087,1,PC,PC
18529,10794242,1,UNK,AFP
18530,10794405,1,AFP,AFP
18531,10794509,1,AFP,AFP
18532,10816107,1,AFP,AFP
18533,10816107,2,AFP,AFP
18534,10816278,1,AFP,AFP
18535,10816278,2,AFP,AFP
18536,10864531,2,PC,PC
18537,10864656,1,PC,PC
18538,10864709,1,NTP,NTP
18539,10904343,2,AFP,AFP
18540,10904343,3,AFP,AFP
18541,10904343,4,UNK,NTP
18542,10924853,1,AFP,AFP
18543,10925104,1,PC,PC
18544,10925104,2,PC,PC
18545,10925104,3,PC,PC
18546,10973583,1,AFP,AFP
18547,10973583,2,AFP,AFP
18548,10973664,1,PC,PC
18549,10992733,3,AFP,AFP
18550,11013201,1,PC,PC
18551,11013201,2,PC,PC
18552,11013201,3,NTP,NTP
18553,10489783,1,UNK,NTP
18554,10489783,2,NTP,NTP
18555,10490282,1,UNK,NTP
18556,10490558,1,AFP,AFP
18557,10534155,1,PC,PC
18558,10535424,1,UNK,NTP
18559,10535708,1,AFP,AFP
18560,10553627,1,UNK,AFP
18561,10553884,1,NTP,NTP
18562,10553884,2,NTP,NTP
18563,10553884,3,NTP,NTP
18564,10594394,1,AFP,AFP
18565,10594394,2,AFP,AFP
18566,10596359,1,NTP,NTP
18567,10597164,1,AFP,AFP
18568,10617638,1,AFP,AFP
18569,10618078,1,UNK,NTP
18570,10618236,1,AFP,NTP
18571,10661721,2,AFP,AFP
18572,10661771,1,AFP,AFP
18573,10661771,2,AFP,AFP
18574,10661778,1,AFP,AFP
18575,10679429,2,UNK,NTP
18576,10679583,1,AFP,AFP
18577,10680424,1,UNK,PC
18578,10727668,2,AFP,AFP
18579,10728219,1,AFP,AFP
18580,10728219,2,AFP,AFP
18581,10728219,3,AFP,AFP
18582,10729645,1,AFP,AFP
18583,10748390,1,PC,AFP
18584,10748393,1,AFP,AFP
18585,10748621,1,AFP,AFP
18586,10748621,2,AFP,AFP
18587,10794509,2,AFP,AFP
18588,10794974,1,PC,PC
18589,10795103,1,PC,PC
18590,10817600,1,AFP,AFP
18591,10817620,1,UNK,NTP
18592,10842192,1,PC,PC
18593,10843203,1,AFP,AFP
18594,10865397,1,UNK,NTP
18595,10865801,1,UNK,NTP
18596,10866969,1,UNK,PC
18597,10867017,1,AFP,AFP
18598,10867017,2,AFP,AFP
18599,10904857,1,AFP,AFP
18600,10904857,2,AFP,AFP
18601,10905239,1,PC,PC
18602,10905239,2,PC,PC
18603,10925113,1,AFP,AFP
18604,10925227,1,UNK,NTP
18605,10925227,2,NTP,NTP
18606,10973664,2,PC,PC
18607,10973664,3,PC,PC
18608,10973814,1,PC,PC
18609,10973814,2,PC,PC
18610,11014282,1,AFP,AFP
18611,11014282,2,AFP,AFP
18612,11014932,1,PC,PC
18613,11014932,2,PC,PC
18614,10490558,2,AFP,AFP
18615,10490561,1,AFP,AFP
18616,10490561,2,AFP,AFP
18617,10490960,1,UNK,AFP
18618,10535807,1,AFP,AFP
18619,10535807,2,AFP,AFP
18620,10535858,1,AFP,AFP
18621,10535867,1,AFP,AFP
18622,10554967,1,AFP,AFP
18623,10554999,1,PC,PC
18624,10554999,2,PC,PC
